person,personLabel,father,fatherLabel,mother,motherLabel,spouse,spouseLabel,child,childLabel
http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336671,Tarfah bint Abdullah Al Sheikh,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,http://www.wikidata.org/entity/Q16933366,Sara bint Faisal Al Saud
http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336671,Tarfah bint Abdullah Al Sheikh,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,http://www.wikidata.org/entity/Q98418867,Abdul Rahman Al Faisal
http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336671,Tarfah bint Abdullah Al Sheikh,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,http://www.wikidata.org/entity/Q104781582,Saad bin Faisal Al Saud
http://www.wikidata.org/entity/Q12237440,Lamia bint Majed Al Saud,http://www.wikidata.org/entity/Q12238127,Majid bin Sa'ud Al Sa'ud,,,,,,
http://www.wikidata.org/entity/Q6496091,Latifa bint Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,,,,
http://www.wikidata.org/entity/Q12237259,Latifa bint Fahd Al Saud,http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q6669035,Lolowah bint Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,http://www.wikidata.org/entity/Q7427049,Saud bin Abdul Muhsin Al Saud,,
http://www.wikidata.org/entity/Q6463718,Luluwah bint Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,,,http://www.wikidata.org/entity/Q4666099,Abdullah bin Faisal bin Turki
http://www.wikidata.org/entity/Q110260183,Madawi bint Al Muntasir Al Saud,http://www.wikidata.org/entity/Q20386059,Al-Muntasir bin Saud bin Abdul Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q12238128,Majid bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q4665823,Abdulaziz bin Majid
http://www.wikidata.org/entity/Q12238128,Majid bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q6875477,Mishaal bin Majid
http://www.wikidata.org/entity/Q12238128,Majid bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q106855706,Jawaher bint Majid Al Saud
http://www.wikidata.org/entity/Q12238127,Majid bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q12237440,Lamia bint Majed Al Saud
http://www.wikidata.org/entity/Q6745575,Mamdoh bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q290198,Nayef bin Mamdouh bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q18720234,Mamdouh bin Abdul-Rahman ibn Saud Al-Saud,http://www.wikidata.org/entity/Q4665663,Abdul Rahman bin Saud Al Saud,,,http://www.wikidata.org/entity/Q56759297,Hassa bint Salman Al Saud,,
http://www.wikidata.org/entity/Q12245053,Mamdouh bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q109298072,Mamdouh bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q6751859,Mansour bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12221823,Q12221823
http://www.wikidata.org/entity/Q19364800,Mansour bin Muqrin,http://www.wikidata.org/entity/Q981846,Muqrin bin Abdul-Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q12245615,Mansour bin Mutaib,http://www.wikidata.org/entity/Q124710,Mutaib bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q6871574,Mansour bin Nasser bin Abdul Aziz,http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,,,,,,
http://www.wikidata.org/entity/Q12245610,Mansur bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q12243227,Mashhoor bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q4549135,Mashhur bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,http://www.wikidata.org/entity/Q106463171,Noura bint Mohammed bin Saud Al Kabir,http://www.wikidata.org/entity/Q57908430,Sara bint Mashhur bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q20667130,Mish'aal bin Abdullah bin Abdulaziz bin Musa'ed Al Saud,http://www.wikidata.org/entity/Q12223532,Abdullah bin Abdulaziz bin Musa'ed bin Jiluwi Al Saud,,,,,,
http://www.wikidata.org/entity/Q3270592,Misha'al bint Fahd al Saud,,,,,,,,
http://www.wikidata.org/entity/Q2602302,Mishaal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q16118284,Q16118284
http://www.wikidata.org/entity/Q2602302,Mishaal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q124341360,Q124341360
http://www.wikidata.org/entity/Q12243175,Mishaal bin Abdullah Al Saud,http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q6875477,Mishaal bin Majid,http://www.wikidata.org/entity/Q12238128,Majid bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q12243174,Mishaal bin Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q12231669,Faisal bin Mishaal bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q12243174,Mishaal bin Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q43282082,Q43282082
http://www.wikidata.org/entity/Q22006937,Mishaal bin Saud al-Rashid Al Saud,http://www.wikidata.org/entity/Q3473086,Saud bin Abdulaziz,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,,,,
http://www.wikidata.org/entity/Q12243051,Mishari bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q106886010,Maha bint Mishari Al Saud
http://www.wikidata.org/entity/Q6875499,Mishari bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q1951883,Mohammad Bin Fahd,http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,,,,,http://www.wikidata.org/entity/Q20399144,Turki bin Mohamed bin Fahd Al Saud
http://www.wikidata.org/entity/Q63469597,Mohammed bin Abdul Rahman Al Saud,http://www.wikidata.org/entity/Q307463,Abdul-Rahman bin Abdul-Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q30315032,Mohammed bin Abdulaziz bin Mohammed Al Saud,http://www.wikidata.org/entity/Q138328160,Q138328160,,,,,,
http://www.wikidata.org/entity/Q12240185,Mohammed bin Abdullah Al Saud,http://www.wikidata.org/entity/Q4165546,Abdullah bin Faisal,,,,,http://www.wikidata.org/entity/Q100268543,Noura bint Mohammed Al Saud
http://www.wikidata.org/entity/Q6893450,Mohammed bin Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,,,http://www.wikidata.org/entity/Q12228536,Amr bin Mohammed Al Faisal Al Saud
http://www.wikidata.org/entity/Q6893450,Mohammed bin Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,,,http://www.wikidata.org/entity/Q23639454,Reem Al Faisal
http://www.wikidata.org/entity/Q6893450,Mohammed bin Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,,,http://www.wikidata.org/entity/Q79350994,Q79350994
http://www.wikidata.org/entity/Q6893468,Mohammed bin Nawwaf bin Abdulaziz,http://www.wikidata.org/entity/Q6982977,Nawwaf bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q6892571,Mohammed bin Salman Al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q57908430,Sara bint Mashhur bin Abdulaziz Al Saud,,
http://www.wikidata.org/entity/Q98955767,Mohammed bin Saud Al Kabir,http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,,,http://www.wikidata.org/entity/Q13426512,Sultan bin Mohammed bin Saud Al Kabeer
http://www.wikidata.org/entity/Q98955767,Mohammed bin Saud Al Kabir,http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,,,http://www.wikidata.org/entity/Q22688749,Q22688749
http://www.wikidata.org/entity/Q98955767,Mohammed bin Saud Al Kabir,http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,,,http://www.wikidata.org/entity/Q106463171,Noura bint Mohammed bin Saud Al Kabir
http://www.wikidata.org/entity/Q16933359,Moudi bint Khalid Al Saud,http://www.wikidata.org/entity/Q208301,Khalid of Saudi Arabia,http://www.wikidata.org/entity/Q7531591,Sita bint Fahd Al Damir,,,http://www.wikidata.org/entity/Q62094755,Al-Bandari Bint Abdul Rahman Al-Faisal
http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q12199308,Bandar bin Muhammad Al-Saud
http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q12210053,Khalid bin Muhammad Al Saud
http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q12231232,Q12231232
http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q16123102,Badr bin Muhammad bin Abdul-Rahman
http://www.wikidata.org/entity/Q6932834,Muhammad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q25336702,Abdullah bin Mohammad
http://www.wikidata.org/entity/Q1975943,Muhammad bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q138328160,Q138328160
http://www.wikidata.org/entity/Q12240273,Muhammad bin Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,,,,,http://www.wikidata.org/entity/Q12202378,Turki Bin Mohammed Bin Nasser Bin Abdulaziz Al-Saud
http://www.wikidata.org/entity/Q12240273,Muhammad bin Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,,,,,http://www.wikidata.org/entity/Q81930169,Haifa bint Mohammed bin Nasser Al Saud
http://www.wikidata.org/entity/Q455341,Muhammad bin Nayef,http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q6932844,Muhammad bin Saad,http://www.wikidata.org/entity/Q7395569,Saad bin Abdulaziz,,,,,http://www.wikidata.org/entity/Q114877101,Q114877101
http://www.wikidata.org/entity/Q1319659,Muhammad bin Saud,http://www.wikidata.org/entity/Q3473084,Saud I,,,http://www.wikidata.org/entity/Q60565446,Moudi bint Abi Wahtan Al Kathiri,http://www.wikidata.org/entity/Q307187,Abdulaziz bin Mohammed
http://www.wikidata.org/entity/Q1319659,Muhammad bin Saud,http://www.wikidata.org/entity/Q3473084,Saud I,,,http://www.wikidata.org/entity/Q60565446,Moudi bint Abi Wahtan Al Kathiri,http://www.wikidata.org/entity/Q4664686,Abdallah bin Muhammad bin Saud
http://www.wikidata.org/entity/Q12240141,Muhammed bin Saud Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,http://www.wikidata.org/entity/Q16933366,Sara bint Faisal Al Saud,http://www.wikidata.org/entity/Q16126258,Q16126258
http://www.wikidata.org/entity/Q25336666,Munira bint Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,,
http://www.wikidata.org/entity/Q981846,Muqrin bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q17001201,Baraka Al Yamaniyah,,,http://www.wikidata.org/entity/Q7855209,Turki bin Muqrin bin Abdul-Aziz
http://www.wikidata.org/entity/Q981846,Muqrin bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q17001201,Baraka Al Yamaniyah,,,http://www.wikidata.org/entity/Q19364800,Mansour bin Muqrin
http://www.wikidata.org/entity/Q981846,Muqrin bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q17001201,Baraka Al Yamaniyah,,,http://www.wikidata.org/entity/Q19757674,Fahd bin Muqrin
http://www.wikidata.org/entity/Q16128401,Muqrin bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q2620640,Faisal bin Musaid
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q4666204,Abdulrahman bin Musa'id
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q12199310,Q12199310
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q12222565,Q12222565
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q12224200,Abdullah bin Mosaad bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q12242559,Musa'id bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q4704130,Al Jawhara bint Musaed Al Jiluwi,,,http://www.wikidata.org/entity/Q28355874,Q28355874
http://www.wikidata.org/entity/Q12242556,Musa'id bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q16126730,Musab bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q98767348,Musaid bin Abdul Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,,,,
http://www.wikidata.org/entity/Q66309769,Musa’ad bin Khalid Al Saud,,,,,,,,
http://www.wikidata.org/entity/Q124710,Mutaib bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12245615,Mansour bin Mutaib
http://www.wikidata.org/entity/Q6943650,Mutaib bin Abdullah,http://www.wikidata.org/entity/Q57298,Abdullah of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q317783,Abdullah bin Mutaib
http://www.wikidata.org/entity/Q20425317,Nahar bin Saud bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,http://www.wikidata.org/entity/Q111842953,Q111842953
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q6871574,Mansour bin Nasser bin Abdul Aziz
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q7855211,Turki bin Nasser
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12222771,Q12222771
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12223054,Abdulaziz bin Nasser bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12223599,Q12223599
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12231234,Q12231234
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12240273,Muhammad bin Nasser bin Abdulaziz
http://www.wikidata.org/entity/Q6967643,Nasser bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q22686427,Q22686427
http://www.wikidata.org/entity/Q12247734,Nasser bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q12249079,Nawaf bin Faisal bin Fahd Al Saud,http://www.wikidata.org/entity/Q373425,Faisal bin Fahd,,,,,,
http://www.wikidata.org/entity/Q6885493,Nawaf bin Saad,,,,,,,,
http://www.wikidata.org/entity/Q22690424,Nawaf bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q6982977,Nawwaf bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q60040445,Munaiyirah,,,http://www.wikidata.org/entity/Q6893468,Mohammed bin Nawwaf bin Abdulaziz
http://www.wikidata.org/entity/Q6982977,Nawwaf bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q60040445,Munaiyirah,,,http://www.wikidata.org/entity/Q60565434,Faisal bin Nawaf Al Saud
http://www.wikidata.org/entity/Q98944440,Nawwaf bin Nayef,http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q56759638,Nayef Bin Salman Al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q19895989,Maha al-Sudairi,http://www.wikidata.org/entity/Q455341,Muhammad bin Nayef
http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q19895989,Maha al-Sudairi,http://www.wikidata.org/entity/Q7427055,Saud ibn Nayef Al Saud
http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q19895989,Maha al-Sudairi,http://www.wikidata.org/entity/Q98944440,Nawwaf bin Nayef
http://www.wikidata.org/entity/Q22690359,Nayef bin Ahmed Al Saud,http://www.wikidata.org/entity/Q401645,Ahmed bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q3019911,Nayef bin Fawaaz Al Shaalan,,,,,,,,
http://www.wikidata.org/entity/Q290198,Nayef bin Mamdouh bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q6745575,Mamdoh bin Abdulaziz,,,,,,
http://www.wikidata.org/entity/Q16122140,Nayef bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q106829332,Nouf bint Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q1392056,Fahda bint Asi Al Shuraim,,,http://www.wikidata.org/entity/Q5431087,Faisal bin Abdullah bin Mohammed Al Saud
http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,http://www.wikidata.org/entity/Q98955767,Mohammed bin Saud Al Kabir
http://www.wikidata.org/entity/Q52234598,Noura bint Faisal Al-Saud,,,,,,,,
http://www.wikidata.org/entity/Q111995522,Noura bint Faisal bin Turki Al Saud,http://www.wikidata.org/entity/Q1393513,Faisal bin Turki bin Abdullah Al Saud,,,,,,
http://www.wikidata.org/entity/Q100268543,Noura bint Mohammed Al Saud,http://www.wikidata.org/entity/Q12240185,Mohammed bin Abdullah Al Saud,,,,,,
http://www.wikidata.org/entity/Q25336703,Noura bint Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,http://www.wikidata.org/entity/Q25336702,Abdullah bin Mohammad,http://www.wikidata.org/entity/Q3064457,Fahd bin Abdullah bin Mohammed Al Saud
http://www.wikidata.org/entity/Q25336663,Nura bint Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336671,Tarfah bint Abdullah Al Sheikh,,,,
http://www.wikidata.org/entity/Q12199305,Prince Bandar bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q56759632,Rakan bin Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q23639454,Reem Al Faisal,http://www.wikidata.org/entity/Q6893450,Mohammed bin Faisal Al Saud,,,,,,
http://www.wikidata.org/entity/Q23907942,Reem bint al-Waleed bin Talal,http://www.wikidata.org/entity/Q293679,Alwaleed Bin Talal Bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q106916742,Dalal bint Saud Al Saud,,,,
http://www.wikidata.org/entity/Q7306919,Reema Bint Bandar Al Saud,http://www.wikidata.org/entity/Q556137,Bandar bin Sultan,http://www.wikidata.org/entity/Q2795275,Haifa bint Faisal,http://www.wikidata.org/entity/Q5431095,Faisal bin Turki bin Nasser,,
http://www.wikidata.org/entity/Q6799038,Sa'ad bin Abdul-Rahman,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,,,http://www.wikidata.org/entity/Q12231216,Q12231216
http://www.wikidata.org/entity/Q12215931,Sa'd bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q25451979,Saad II bin Abdul Rahman bin Faisal Al Saud,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,,,,
http://www.wikidata.org/entity/Q7395569,Saad bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q6932844,Muhammad bin Saad
http://www.wikidata.org/entity/Q7395569,Saad bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q28715291,Abdullah bin Saad
http://www.wikidata.org/entity/Q7395569,Saad bin Abdulaziz,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q35369443,Abdulaziz bin Saad bin Abdulaziz
http://www.wikidata.org/entity/Q104781582,Saad bin Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q12217836,Saif Al-Din bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q110260194,Saif Al-Nasr bin Saud bin Abdul Aziz Al Saud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q12217829,Saif al-Islam bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q379946,Sultan bin Salman Al Saud
